,Tables,Count
1945,689 277 277 638 759 287 287 785 ,1435
1946,184  -1 466 466 638 632 811 759 759 ,1435
1947,466 466 638 261 166 543 649 811 759 ,1435
1948,466 774 638 166 649 811 ,1435
1949,466 638 630 811 209 759 512 165 ,1435
1950,174 174 588 234 759 759 ,1435
1951, -1  -1 638 543 543 27 649 811 209 759 ,1434
1952,411 75 384 69 3 ,1432
1953,277  -1 649 512 ,1432
1954, -1  -1 466 466 638 811 ,1432
1955,273 817 ,1431
1956,745 454 277 277 178  -1  -1 638 649 811 ,1428
1957,689 277 277 27 811 209 759 785 ,1428
1958,127 763 466 811 ,1428
1959,277 277  -1 466 466 638 811 759 ,1428
1960,178 178 316 505 401 500 174 174 649 185 759 ,1428
1961,166 27 811 759 759 ,1428
1962,496 277 638 811 759 56 ,1425
1963,186 168 573 775 292 ,1424
1964,253 466 811 199 564 ,1424
1965,277 466 638 811 465 ,1424
1966,366 714 804 533 438 716 371  -1  -1 466 638 343 549 200 644 ,1422
1967,146 151 344  -1 638 649 ,1422
1968,730 277 466 638 147 200 811 249 ,1421
1969,466 466 638 28 811 663 663 521 150 154 806 806 806 806 349 199 564 ,1421
1970,511 638 147 200 759 481 122 149 ,1421
1971,638 166 578 578 380 649 811 759 759 ,1421
1972,153 759 ,1421
1973,638 27 441 ,1418
1974,277 466 774 511 638 145 649 811 759 ,1416
1975,463 218 466 638 817 811 759 ,1416
1976,178 638 620 820 23 649 185 ,1416
1977,466 575 316 638 638 811 293 674 45 114 ,1416
1978,466  -1 638 811 ,1416
1979,585 177 224 703 24 ,1416
1980, -1 811 149 149 521 ,1415
1981, -1 466 638 811 111 268 759 ,1415
1982,638 811 674 45 73 ,1414
1983,277 277 466 638 ,1412
1984,145 588 234 759 759 519 ,1412
1985,366 179  -1 242 432  -1 ,1410
1986,466 316 166 543 649 811 209 ,1410
1987,531 155 183 ,1408
1988,343 138 552 ,1408
1989,466 638 811 759 646 223 ,1405
1990, -1 638 406 591 591  -1 166  -1  -1 649 811 ,1404
1991,277 466 466 638 811 759 149 149 461 ,1404
1992,638 620 649 811  -1 ,1404
1993, -1 555 200 ,1402
1994,817 543 93 ,1402
1995,277 466 39 811 759 759 112 ,1401
1996,79 466 638 53 115 537 145 649 811 209 ,1400
1997,466 811 811 209 209 209 759 759 149 ,1400
1998,511 638 555 147 200 811 759 149 149 78 ,1400
1999, -1 383 383 ,1399
2000,730 257 811 663 ,1398
2001,265 638 817 817 811  -1 682 ,1398
2002,243 811 512 165 ,1398
2003,327 565 110 145 767 354 678 ,1398
2004,277  -1 466 638 649 811 512 ,1395
2005, -1 393 ,1395
2006,218 466 638 817 811 644 ,1395
2007,496 127 146 151 763 466 27 811 ,1393
2008,212 277 277 466 316 758 166 649 811 759 ,1392
2009,212 428 726 638 166 649 ,1392
2010,496 513  -1  -1  -1 638 817 166 24 543 649 759 ,1392
2011,699 277 277 277 466 316 811 ,1392
2012,277  -1  -1 466 28 166 237 811 759 190 628 ,1392
2013,277 511 638 811 209 209 552 759 481 ,1392
2014,565 17 317 563 ,1392
2015,565 765 287 299 299 133 517 732 ,1392
2016,178 466 638 296 649 811 512 ,1392
2017,352 29 313 811 759 ,1392
2018,511 638 207 166 651 543 649 759 481 ,1392
2019,817 136 381 478 ,1392
2020,277  -1 466 316 811 759 ,1388
2021,730 638  -1 200 200 663 759 ,1386
2022,241  -1  -1 774 511 638 543 649 811 759 487 ,1386
2023,811 199 564 ,1386
2024,127 178 811 ,1384
2025,277 565 466 638 811 ,1384
2026,178 316 638 649 649 811 ,1384
2027, -1 466 638 351 630 631 811 663 759 481 ,1384
2028,27 811 ,1382
2029,638 663 ,1381
2030,496 127 466 638 ,1380
2031,372 277 277 277 277 277  -1  -1  -1  -1  -1 466 774 638 649 811 ,1380
2032,178 466 316 638 181 261 ,1380
2033,466 466 638 817 811 111 682 ,1380
2034,723 346 329 405 781 219 125 564 ,1380
2035,379 76 47 294 ,1376
2036,178 466 316 511 401 24 23 649 759 ,1376
2037, -1 511 638 543 697 649 811 759 759 ,1376
2038,466 466 638 166 145 543 649 200 811 759 ,1376
2039,817 111 553 ,1376
2040,166 543 543 649 ,1376
2041, -1 277 277 277  -1  -1  -1  -1 466 774  -1 18 649 811 ,1374
2042,277 277 277  -1  -1  -1  -1 466 774 649 811 ,1374
2043,466 638 200 ,1374
2044,28 811 209 149 521 154 806 349 78 ,1374
2045,277 466 638 649 476 811 759 287 785 ,1372
2046,638 343 811 209 552 ,1372
2047,638 811 209 612 ,1371
2048,352 638 28 649 811 759 ,1370
2049,194 372 277 277  -1  -1 649 811 287 287 299 ,1368
2050,277 166 649 759 ,1368
2051,638 811 209 757 ,1368
2052,277  -1 466 638 ,1366
2053, -1 555 147 149 333 752 334 452 527 ,1365
2054,506  -1 711 638 343 811 209 124 138 552 ,1365
2055,466 466 638 166 649 811 ,1365
2056,343 555 147 811 551 318 552 759 149 149 ,1365
2057,277 638 166 811 759 ,1364
2058,379  -1 755 789 ,1363
2059,730 277  -1 711 638 811 552 663 ,1362
2060,160 264 390 775 759 ,1362
2061,24 476 476 120 501 ,1361
2062,395  -1 496 716 624 574 416  -1 343 200 759 ,1360
2063, -1 640 166 649 811 ,1360
2064,466 774 638 649 811 209 ,1360
2065,466 638 24 649 811 ,1360
2066, -1 389 145 341 ,1356
2067, -1 492 695  -1 519 49 49 ,1356
2068, -1  -1 ,1356
2069,369 568  -1 663 759 481 ,1356
2070,638 233 476 ,1356
2071,28 28 24 409 476 120 498 ,1356
2072,466 466 511 638 166 649 811 811 759 ,1355
2073,730 663 ,1352
2074, -1  -1 466 638 649 759 759 ,1352
2075, -1 466 638 166 543 620 649 811 759 ,1351
2076,178 316 543 649 ,1350
2077, -1  -1  -1  -1  -1  -1 466 511 638 811 209 759 759 149 521 150 806 ,1350
2078, -1 638 166 24 649 811 209 759 ,1350
2079,663 759 481 ,1350
2080,127 681 401 620 23 ,1348
2081,774 638 233 687 759 ,1348
2082,466 511 638 759 ,1347
2083,811 759 481 ,1346
2084,178 638 166 649 811 759 ,1345
2085,699 277 277  -1 466 649 811 674 45 ,1344
2086,372 277 556 193 ,1344
2087, -1 466 466 638 811 759 481 221 199 564 ,1344
2088,466 511 638 543 649 811 759 ,1344
2089,127 638 649 811 ,1343
2090,420 28 ,1343
2091,45 114 ,1342
2092,277 466 811 465 ,1341
2093,466 27 811 50 ,1341
2094,505 505 164 502 145 24 595 ,1341
2095,714 533 371 429 525 466 638 343 811 644 404 ,1340
2096,277 466 638 649 811 512 ,1340
2097,511 638 644 759 519 49 ,1340
2098,730 277 277  -1 511 237 811 209 465 759 190 ,1338
2099,445 466 638 775 811 292 759 759 759 ,1338
2100,393 393 393 145 767 767 ,1338
2101,393 393 24 767 ,1338
2102,466 466 511 638 543 649 811 759 ,1338
2103,466 466 638 28 649 768 744 811 ,1338
2104,466 558 166 543 649 811 759 ,1338
2105,466 649 811 209 ,1338
2106,638 27 649 811 ,1338
2107,27 649 ,1338
2108,714 804 533 371 466 200 43 644 815 ,1336
2109, -1  -1 466 638 811 209 70 759 481 674 45 ,1336
2110,372 277 277 277  -1 466 638 ,1335
2111,689 277 746 97 377 60 102 ,1332
2112,638 166 145 649 811 209 56 ,1332
2113,730 638 555 663 149 149 521 36 452 ,1330
2114,638 681 811 ,1330
2115, -1 182 526 ,1329
2116,212 679 758 649 811 ,1328
2117,277 277 746 97 ,1327
2118,40 565 817 354 ,1326
2119,277 132 516 516 693 538 538 ,1326
2120,777 88 ,1326
2121,765 299 299 299 785 133 517 732 ,1326
2122,466 638 166 649 811 759 52 52 ,1323
2123,730 759 481 ,1322
2124, -1 811 467 ,1322
2125,466 774 543 649 811 ,1322
2126,212 483 482 649 237 811 209 759 190 ,1320
2127,730 277 428  -1  -1 466 466 316 638 166 485 811 663 759 ,1320
2128,745 454  -1  -1 28 543 649 ,1320
2129,496 513 513 401 401 401 761 ,1320
2130,596 819 490 ,1320
2131,7 200 122 ,1320
2132, -1  -1 277 178 401 649 185 ,1320
2133,277 638 28 166 237 811 209 190 628 ,1320
2134,218 466 638 817 ,1320
2135, -1 466 316 511 638 811 759 ,1320
2136,466 774 166 543 543 649 811 ,1320
2137,811 759 524 674 61 45 ,1320
2138,565 565 28 136  -1 484  -1 478 ,1316
2139,714 804 533 371 265 644 ,1315
2140,451 265 638 811 759 564 ,1315
2141,265 711 638 200 539 552 ,1315
2142, -1 638 401 23 649 649 649 649 811 209 ,1315
2143,466 466 788 764 625 34 ,1315
2144,466 788 764 625 34 375 ,1315
2145,638 811 811 209 199 564 ,1315
2146,166 759 ,1315
2147,178 638 261 543 ,1314
2148,127  -1 466 316 681 166 759 759 ,1312
2149,745 454  -1 28 24 1 409 ,1310
2150,506 145 24 ,1310
2151,483 638 482 649 811 209 ,1310
2152,178 638 649 ,1310
2153, -1 466 511 638 811 209 759 ,1310
2154,638 166 649 811 209 759 759 ,1310
2155,178 466 511 638 620 649 811 759 ,1309
2156,638 759 646 223 ,1308
2157,48 277 277 277 277 ,1306
2158,212 638 279 649 ,1305
2159,464 466 817 759 ,1305
2160, -1 689 277 ,1305
2161,12 638 469 811 209 123 113 ,1305
2162,327 565 145 24 767 354 ,1305
2163, -1 145 63 24 1 ,1305
2164,466 774 638 649 649 811 209 ,1305
2165,212 212 483 483 638 482 482 649 649 ,1304
2166,212 466 166 166 649 ,1304
2167,253  -1 ,1304
2168,372 277  -1 774 261 820 209 ,1303
2169,243 277 466 466 638 811 759 ,1302
2170,15 145 24 ,1300
2171,811 756 111 ,1300
2172,277 466 638 811 759 512 ,1299
2173,212 638 28 166 668 543 649 ,1296
2174,745 454 505 164 401 534 24 ,1296
2175,411 784 654 75 384 69 3 ,1296
2176,277 466 511 638 649 811 209 ,1296
2177,730  -1  -1  -1  -1 663 663 663 759 481 ,1295
2178,277 277 277 277 277  -1  -1 466 466 316 638 811 ,1295
2179,638 166 578 380 649 811 209 759 ,1295
2180,556 565  -1 767 765 ,1293
2181,218 466 638 817 200 ,1291
2182,730  -1  -1  -1  -1  -1  -1 663 759 759 481 481 481 519 49 ,1290
2183,699 277 277 277 466 638 811 ,1290
2184,638 24 543 649 811 209 149 521 150 806 806 ,1290
2185,28 394 759 52 ,1290
2186,817 111 626 759 ,1290
2187,745 476 455 782 759 ,1288
2188,119 178 466 316 401 401 401 543 620 649 811 185 ,1287
2189,212 62 758 ,1286
2190,127 303 ,1285
2191,277 218  -1 466 575 638 638 817 811 293 674 45 ,1285
2192,212 638 166 166 279 485 649 811 ,1284
2193,277 450 222 758 811 ,1284
2194,15 647 145 24 649 ,1284
2195, -1  -1 466 638 649 811 293 674 45 ,1284
2196, -1 352 170 649 811 759 519 49 ,1284
2197,218 218 466 582 511 638 817 817 649 811 811 759 759 674 45 ,1284
2198, -1 711 638 343 200 209 124 149 ,1284
2199,466 466 638 28 166 668 649 811 759 759 ,1284
2200,466 575 316 638 638 811 674 45 ,1284
2201,277 277 765 287 287 299 785 ,1282
2202,277 765 287 287 299 785 ,1282
2203,178 620 649 811 ,1281
2204,817 811 111 759 ,1281
2205,67 260 477 ,1280
2206,277 466 638 278 811 481 ,1280
2207, -1  -1 466 774 638 296 28 668 649 811 ,1280
2208, -1 638 166 578 649 759 ,1280
2209,466 278 630 811 759 ,1280
2210,642 39 228 ,1280
2211,277 277 178 466 638 649 811 ,1278
2212,316 27 811 759 759 50 421 ,1278
2213,638 469 123 113 ,1278
2214,811 209 209 ,1277
2215,730 811 811 811 138 70 ,1275
2216,714 804 533 371  -1  -1 ,1275
2217,139 166 145 543 649 759 ,1275
2218,101 811 209 564 ,1275
2219,366 638 644 ,1272
2220,730 277 711 638 343 649 811 ,1272
2221,714 127 303 418 ,1272
2222,127 763 466 711 638 343 811 ,1272
2223,277 466 316 638 811 287 785 ,1272
2224, -1  -1 466 638 811 209 ,1272
2225, -1  -1 638 543 543 543 27 649 649 811 209 759 ,1272
2226,466 638 805 811 644 331 167 342 ,1272
2227,411 309 309 291 ,1271
2228,277 466 ,1271
2229,28 668 543 649 ,1271
2230,277 193 267 543 649 759 ,1270
2231,506 506 466 316 811 759 481 519 199 199 199 564 ,1270
2232,428 482 ,1270
2233,435 145 802 239 ,1270
2234, -1 811 293 674 45 ,1269
2235,277 277  -1 466 638 166 649 811 ,1268
2236,811 209 70 759 149 ,1268
2237,127 763  -1 638 303 ,1266
2238,127 638 303 148 ,1266
2239,277 277 277 746 542 60  -1  -1  -1  -1 638 200 512 ,1266
2240,466 27 811 441 ,1266
2241,257 711 638 343 811 811 644 663 ,1266
2242,511 638 811 759 759 ,1266
2243,27 759 441 208 ,1266
2244,127 146 763 145 145 814 ,1265
2245,277  -1 466 638 649 811 ,1264
2246, -1  -1  -1  -1  -1  -1 466 555 158 811 209 663 149 521 36 36 36 349 ,1264
2247,466 638 811 687 ,1263
2248,464  -1 638 817 811 199 326 564 ,1260
2249, -1  -1  -1  -1  -1 505 401 145 24 1 ,1260
2250,466 511 638 811 759 759 284 ,1260
2251,466 638 811 759 481 512 165 ,1260
2252,774 511 638 811 759 ,1256
2253,395  -1  -1 624 574 416  -1 343 ,1255
2254,466 638 817 811 328 682 ,1255
2255,466 638 620 649 811 209 ,1255
2256,277 277 466 380 649 759 759 ,1254
2257, -1 817 817 214 ,1254
2258,774 511 811 759 ,1254
2259,751  -1  -1  -1 ,1254
2260,24 1 649 ,1254
2261,277 166 759 ,1252
2262, -1 28 190 628 ,1252
2263,420 28 237 190 ,1252
2264,31 174 ,1252
2265,814 297 ,1250
2266,430 243 277 277 466 316 811 759 759 ,1248
2267,699 277 466 316 638 811 759 ,1248
2268,217 277  -1 638 649 811 519 ,1248
2269,127 763 763  -1  -1 466 638 805 209 303 ,1248
2270, -1 166 649 759 ,1248
2271,428 466 638 166 482 649 811 209 759 ,1248
2272,686 466 811 209 124 619 747 ,1248
2273,807 759 759 759 519 512 165 ,1248
2274,466 27 811 759 ,1248
2275,638 356 811 ,1248
2276,674 45 114 ,1248
2277,43 815 ,1247
2278,212 638 166 166 543 279 485 649 759 ,1246
2279,37 411 309 ,1246
2280,127 763 466 638 ,1246
2281,466 466 638 166 24 649 811 209 ,1246
2282,699 699 277 277 277 277 277 277 277 746 746 97 97 60 60  -1  -1  -1  -1  -1  -1  -1  -1  -1 638 638 638 638 362 362 362 362 738 738 738 738 149 149 729 729 806 806 806 ,1245
2283,466 166 578 649 811 759 ,1245
2284,496 513  -1 145 ,1244
2285,372 277 638 ,1244
2286,638 27 649 ,1244
2287,277 638 820 649 ,1242
2288,212 483 466 638 145 482 649 811 209 ,1240
2289,730 730 730 730 730 730 466 257 711 711 711 511 511 511 638 343 343 200 200 200 200 811 811 811 811 811 811 811 811 811 209 209 209 209 209 209 539 539 138 138 138 70 663 663 663 663 663 663 663 663 ,1240
2290,411 784 59 654  -1  -1 ,1240
2291,277 218 466 638 817 811 ,1240
2292,277 649 811 759 512 ,1240
2293,218 466 638 817 811 564 ,1240
2294, -1 466 511 638 543 649 811 209 759 674 45 ,1240
2295,466 638 166 145 649 811 209 759 56 ,1240
2296,811 209 111  -1 268 759 ,1240
2297,699 688 277 277 774 638 649 811 ,1239
2298,178 178 466 638 649 811 759 759 ,1239
2299,466 466 811 759 524 674 61 45 ,1236
2300,512 165 ,1236
2301,464 261 817 ,1234
2302,654 759 724 ,1234
2303,688 277 277 ,1233
2304, -1  -1 107 638 162 27 649 811 209 759 ,1233
2305, -1 369 568  -1  -1 759 231 ,1233
2306,730 277  -1  -1 466 638 166 811 663 759 ,1232
2307,730  -1  -1 200 663 ,1232
2308,428 726  -1 638 28 279 649 237 811 209 759 190 628 ,1232
2309,220  -1 466 638 28 24 668 649 233 811 ,1230
2310,220 466 638 28 24 668 649 233 811 ,1230
2311,277 277 277  -1  -1 466 466 638 811 ,1230
2312,79 638 27 50 441 ,1230
2313,466 774 511 638 811 209 759 ,1230
2314,466 638 630 811 759 512 165 ,1230
2315,225 16 ,1229
2316, -1 613 77 ,1227
2317,730 811 209 612 663 ,1226
2318,213 145 145 24 24 ,1226
2319,366 257 638  -1  -1 644 ,1225
2320,730 127  -1  -1 506 303 418 ,1225
2321,215 770  -1  -1 702 95 ,1225
2322,714 716 371 466 343 792 644 815 404 770 759 741 ,1225
2323,127 257 638 811 303 644 ,1225
2324, -1 638 28 166 668 543 543 543  -1 649 649 ,1225
2325,466 316 145 649 811 209 ,1225
2326,638 811 759 132 607 272 ,1225
2327,689 277 711 638 811 70 759 ,1224
2328,277 428 466 316 482 649 811 ,1224
2329,277 178  -1 316 638 620 649 811 ,1224
2330, -1  -1  -1 811 209 ,1224
2331,411 309 291 ,1221
2332,175 644 ,1221
2333,730 811 209 138 663 ,1220
2334,178 638 620  -1 649 811 ,1220
2335,466 638 811 759 293 674 61 61 61 45 114 114 672 73 ,1220
2336,166 543 649 811 759 ,1220
2337, -1 699 277 ,1219
2338,730 277  -1 711 638 343 811 663 ,1218
2339,730 811 149 149 150 ,1218
2340,699 277 466 316 638 649 811 759 ,1218
2341,243 277  -1 811 759 149 149 78 ,1218
2342,277 277 277 277 277 466 638 28 811 190 628 ,1218
2343,576 339 658 ,1218
2344,178  -1 649 811 ,1218
2345,330 330  -1 711 711 638 343 343 817 817 ,1218
2346, -1 466 638 343 792 811 14 318 552 ,1218
2347,730 277 277  -1 466 511 237 811 465 759 190 ,1216
2348,186 186 186 573 721 466 638 775 811 292 759 759 ,1216
2349,277 466 466 316 638 101 811 759 759 199 564 ,1216
2350,638 649 512 ,1216
2351,543 649 759 759 ,1216
2352,521 806 ,1216
2353,212 638 166 543 649 632 811 759 ,1215
2354,212 638 279 485 649 759 ,1215
2355,184 277  -1 638 649 811 759 ,1215
2356,277 277 277 277 277 277 277 ,1215
2357,243 277 759 759 759 ,1214
2358,12 638 469 123 113 ,1212
2359,277 218 466 649 289 768 744 ,1212
2360,466 638 28 668 649 811 759 ,1212
2361,811 149 149 521 806 806 ,1212
2362,243 277 630 811 759 759 512 ,1210
2363,277 638 222 758 166 811 811 ,1210
2364,243 811 759 512 ,1209
2365,127  -1 27 811 50 ,1209
2366,277 466 774 638 649 649 811 ,1206
2367, -1 466 511 638 543 543 543 543 649 811 759 ,1206
2368,212 715  -1 543 543 649 811 ,1205
2369,212  -1 726 483 466 638 485 649 811 ,1204
2370,277  -1 466 638 469 811 123 113 87 ,1204
2371,218 316 28 166 668 649 811 759 ,1204
2372, -1 466 466 316 316 638 638 811 811 209 ,1204
2373,466 316 638 166 649 811 209 759 ,1204
2374,638 296 166 543 649 811 209 759 ,1204
2375,466 774 649 811 ,1203
2376,814 649 811 512 ,1203
2377,714 804 533 371 644 ,1202
2378,714 714 371 371 644 ,1200
2379,277 277 277 277 277 277  -1  -1  -1  -1  -1 466 466 774 811 ,1200
2380,746 542 466 811 ,1200
2381,218 638 817 817 811 70 663 111 ,1200
2382,218 28 166 668 649 811 759 ,1200
2383,466 711 638 811 209 ,1200
2384,466 638 811 209 544 759 ,1200
2385,466 638 811 759 ,1200
2386,466 166 649 811 759 759 ,1200
2387,638 261 296 28 28 820 ,1200
2388,278 630 811 663 481 ,1200
2389,820 23 649 811 ,1200
2390,287 299 785 ,1200
2391,466 774 638 145 649 811 ,1199
2392,496 513  -1  -1 145 ,1198
2393,145 24 1 ,1196
2394,814 649 512 ,1196
2395,689 699 277 277 466 774 638 811 ,1195
2396,277 277 466 774 638 811 ,1195
2397,212 483 66 811 ,1194
2398,155 183 711 759 ,1194
2399,711 638 343 ,1194
2400,714 716 371 343 792 644 815 404 770 759 741 ,1192
2401,513 513 513 127 763 763 763 763 763 466 638 ,1192
2402,638 649 649 811 209 ,1191
2403,811 209 199 564 ,1191
2404, -1 506 506 558 145 24 93 ,1190
2405,466 466 638 817 200 338 811 682 ,1190
2406, -1 656 0 177 224  -1 ,1190
2407, -1 361  -1 561  -1 121 ,1190
2408,513 127 638 ,1188
2409,774 296 543 620 649 811 399 ,1188
2410,511 638 649 811 759 ,1188
2411,730 257 711 343 200 811 663 ,1185
2412,333 64 749 752 334 78 ,1185
2413,194 277 277 316 ,1182
2414,178 466 638 649 811 209 ,1182
2415,316 638 737 737 674 45 114 ,1182
2416,714 371 638 343 644 404 ,1180
2417,127 146 763  -1 466 638 759 ,1180
2418,277 746 542 466 811 759 759 ,1180
2419,430 48 277 466 638 435 649 811 759 512 ,1179
2420,638 380 649 ,1179
2421,730 638 811 ,1178
2422,759 729 ,1178
2423,212 638 166 649 811 759 190 ,1176
2424,217 277  -1 466 638 166 649 811 209 759 759 481 481 481 519 ,1176
2425,127 681 401 401 401 166 23 759 759 481 481 ,1176
2426,277  -1 466 638 649 759 ,1176
2427,505 207 401 500 502 24 ,1176
2428,127 146  -1  -1 638 681 649 200 474 ,1175
2429,466 466 638 508 811 644 ,1175
2430,401 401  -1  -1  -1  -1 703 ,1175
2431,638 805 303 644 ,1173
2432,430 277  -1  -1 817 759 759 ,1172
2433,277 277 466 316 638 620 649 811 759 759 ,1170
2434,15 647 145 24 267 649 ,1170
2435,466 575 316 638 638 811 663 293 674 45 114 ,1170
2436,466 774 582 638 28 811 209 687 ,1169
2437,565 17 82 424 317 ,1166
2438,811 759 132 ,1165
2439,689 277 277 466 638 145 811 ,1164
2440,699 688 277 277 774 638 811 ,1164
2441,277 466 638 237 811 190 594 ,1164
2442,218 466 638 811 759 674 45 ,1164
2443,466 638  -1 697 144 811 759 ,1164
2444,466 27 811 ,1164
2445,28 759 136 436 ,1164
2446,811 156 644 644 ,1164
2447,716 638 644 ,1162
2448,277 277 277  -1  -1  -1 466 774 638 401 23 649 811 ,1162
2449,277 746 97 60 759 ,1162
2450,730  -1 663 663 759 481 ,1161
2451,730 257 638 811 ,1161
2452,212  -1 638 166 649 811 759 ,1160
2453,276 100 742 666 277 299 785 ,1160
2454,466 466 711 711 638 343 343 28 811 209 149 521 154 806 806 806 806 806 349 199 564 ,1160
2455,466 638 166 166 543 649 811 ,1160
2456,466 638 166 649 649 811 759 ,1160
2457,277 132 516 516 693 538 ,1158
2458,746 330 466 638 817 811 209 ,1158
2459,565 765 299 299 299 133 517 732 ,1158
2460, -1 811 811 811 209 209 138 138 ,1158
2461,759 78 ,1158
2462,217 277 466 638 519 ,1156
2463, -1 511 149 149 729 78 ,1156
2464,582 711 638 343 28 ,1156
2465,127 146 151 763 178 466 638 502 820 23 811 209 185 ,1155
2466,145 24 199 ,1154
2467,366 714 804 533 371 257 811 156 644 ,1152
2468,714 804 533 371 466 638 792 338 644 ,1152
2469,819 490 728 277 811 785 ,1152
2470,184 638 811 759 ,1152
2471,730 699 277 277 277 638 811 209 ,1150
2472,243  -1 638 278 811 663 759 ,1150
2473,277 277 277 277  -1 638 811 ,1150
2474,277  -1 466 638 649 811 209 ,1150
2475,811 138 ,1150
2476,4 135  -1 456 614  -1 ,1149
2477,466 638 811 149 ,1149
2478, -1  -1 264 573 430 817 775 759 759 759 547 ,1148
2479,372 277 466 638 649 811 ,1148
2480,638 166 649 811 209 ,1148
2481,277 466 466 638 166 649 811 512 ,1146
2482,638 450 649 811 ,1146
2483,638 811 149 149 333 521 729 349 ,1146
2484,110 145 ,1146
2485,811 209 149 521 806 349 78 ,1146
2486,466 638 166 649 233 476 811 759 759 ,1144
2487,714 804 533 371  -1 466 638 435 811 209 644 ,1142
2488,466 774 638 ,1141
2489,212 428 726 638 649 759 ,1140
2490,212 638 166 279 485 649 ,1140
2491,557 559 277 450 649 ,1140
2492,277 277 428 638 758 485 811 ,1140
2493,277 218 466 817 811 ,1140
2494,277 638 166 649 811 ,1140
2495,178 638 502 651 649 474 ,1140
2496,511 638 166 649 811 759 ,1140
2497,555 166  -1 649 811 209 759 ,1140
2498,649 759 149 729 150 452 ,1140
2499,296 543 649 811 ,1137
2500, -1  -1 466 511 638 166 543 543 649 811 759 759 ,1136
2501, -1 466 466 638 222 797 580 811 ,1135
2502, -1  -1 393 393 506 506 565  -1  -1  -1  -1 110 145 767 ,1134
2503, -1 505 401 502 145 651 24 1 ,1134
2504,377 60 659 102 565 309 759 759 759 ,1134
2505,466 466 711 638 343 811 32 ,1134
2506,466 466 638 811 329 188 600 586 298 199 564 ,1134
2507, -1  -1 638 166 649 759 ,1132
2508,379 200  -1 759 ,1131
2509, -1 166 649 811 759 759 ,1131
2510,451 759 564 ,1128
2511,243  -1 811 811 481 512 ,1128
